Edad,Estado_residencia,Estado_nacimiento,Nombre_trabajo,Vacunado
35.34679191906836,Jalisco,Jalisco,Médico,1
57.65602926711466,Sinaloa,Sinaloa,Chef,0
56.094309079604486,Sinaloa,Jalisco,Policía,0
57.83057269211648,Jalisco,CDMX,Médico,1
57.30301191872327,Sinaloa,Sinaloa,Policía,0
33.305939664973565,Jalisco,Sinaloa,Médico,1
51.93138757323603,Jalisco,Jalisco,Médico,1
50.11337894785618,Jalisco,Sinaloa,Profesor,0
54.97298008770423,Sinaloa,Sinaloa,Médico,0
52.05434531375704,Jalisco,Jalisco,Chef,0
56.48712531063399,Jalisco,Sinaloa,Médico,1
53.600783133398416,Jalisco,Sinaloa,Médico,0
55.591128541672006,Sinaloa,Sinaloa,Médico,0
54.366364914965075,Sinaloa,Jalisco,Médico,0
47.33921346266067,Jalisco,Sinaloa,Policía,1
56.50099869314905,Jalisco,Sinaloa,Chef,0
53.207967651713425,Sinaloa,Jalisco,Médico,0
50.548595532125674,Sinaloa,Sinaloa,Médico,0
43.45383084964221,Jalisco,Jalisco,Policía,1
54.317002946426,Jalisco,Sinaloa,Médico,1
36.48077291934637,Jalisco,Jalisco,Médico,1
53.28450601155197,Jalisco,Sinaloa,Médico,1
50.15458993124423,Sinaloa,Jalisco,Policía,0
26.291283779291216,Sinaloa,Sinaloa,Médico,1
55.06799611537335,Sinaloa,Jalisco,Chef,0
54.06694854620146,Jalisco,Sinaloa,Policía,0
35.86916974542761,Jalisco,Jalisco,Médico,1
38.76436542698689,Jalisco,Jalisco,Médico,1
51.9994914769397,Jalisco,Sinaloa,Médico,1
54.13035230730375,Jalisco,Sinaloa,Policía,0
50.76936653682642,Sinaloa,Sinaloa,Médico,0
55.08697764030395,Jalisco,Sinaloa,Chef,0
55.000757134463186,Sinaloa,Sinaloa,Policía,0
55.48573607094481,Sinaloa,Sinaloa,Policía,0
48.12837965510331,Jalisco,Jalisco,Médico,0
53.24541149982248,Sinaloa,Jalisco,Policía,0
35.32302919528438,Jalisco,Sinaloa,Médico,1
55.25930798954847,Sinaloa,Sinaloa,Médico,0
51.729825899803835,Sinaloa,Sinaloa,Chef,0
47.60626818161445,Jalisco,Jalisco,Policía,1
46.221632736333945,Jalisco,Sinaloa,Médico,0
34.34661713074036,Jalisco,Sinaloa,Médico,1
50.75531756889762,Jalisco,Jalisco,Médico,1
50.333014652011364,Sinaloa,Sinaloa,Policía,0
53.94093906961041,Jalisco,Jalisco,Policía,0
47.650728502994966,Jalisco,Sinaloa,Médico,0
55.47984934754587,Sinaloa,Sinaloa,Profesor,0
50.45991053802419,Jalisco,Jalisco,Médico,0
44.30729773565531,Jalisco,Sinaloa,Médico,1
50.934725843696114,Jalisco,Jalisco,Policía,1
36.369184166058346,Jalisco,Jalisco,Médico,1
51.63391598559626,Jalisco,Sinaloa,Policía,1
48.0159250167028,Jalisco,Sinaloa,Policía,1
35.93879206366432,Jalisco,Jalisco,Médico,1
52.74462910459064,Sinaloa,Sinaloa,Médico,0
54.199049005117416,Jalisco,Jalisco,Policía,0
54.32849867780763,Jalisco,Sinaloa,Médico,1
32.065637863474066,Sinaloa,Jalisco,Médico,1
50.60747807833654,Jalisco,Sinaloa,Policía,0
50.65816507755487,Jalisco,Sinaloa,Policía,0
53.002600006956335,Jalisco,Jalisco,Médico,1
55.72060507294813,Jalisco,Sinaloa,Médico,1
53.625517254387674,Sinaloa,Sinaloa,Médico,0
52.96825918129935,Jalisco,Sinaloa,Policía,0
55.358835987440884,Jalisco,Jalisco,Policía,0
57.77409662040009,Jalisco,Sinaloa,Policía,0
47.37880154768576,Jalisco,Sinaloa,Policía,1
56.66304065929893,Sinaloa,Sinaloa,Policía,0
47.16009834668709,Jalisco,Sinaloa,Policía,1
39.746700949256564,Jalisco,Jalisco,Médico,1
51.98398848252948,Sinaloa,Jalisco,Chef,0
55.68612620658543,Sinaloa,Jalisco,Médico,0
56.97843212859956,Jalisco,Sinaloa,Profesor,1
57.418997174269066,Sinaloa,Sinaloa,Chef,0
47.905210705027876,Jalisco,Sinaloa,Profesor,0
57.423047703166695,Sinaloa,Sinaloa,Policía,0
50.09688827591991,Sinaloa,Jalisco,Policía,0
54.700683864905635,Jalisco,Sinaloa,Policía,0
53.083733958455895,Sinaloa,Sinaloa,Médico,0
47.411870310299946,Jalisco,Sinaloa,Médico,0
54.7944818386944,Sinaloa,Sinaloa,Médico,0
57.55977389812943,Sinaloa,Sinaloa,Médico,0
45.079576132705746,Jalisco,Sinaloa,Profesor,0
51.50205233513957,Jalisco,Jalisco,Policía,0
53.86538311703563,Sinaloa,Sinaloa,Policía,0
52.492288453106674,Jalisco,Sinaloa,Policía,0
50.31286380221025,Sinaloa,Sinaloa,Médico,0
36.88079516611616,Jalisco,Jalisco,Médico,1
47.07901674371458,Jalisco,Sinaloa,Profesor,0
40.9657694928829,Jalisco,Jalisco,Policía,1
54.53548114176961,Jalisco,Jalisco,Médico,0
43.39521155742344,Jalisco,Jalisco,Médico,1
53.859188204209886,Jalisco,Jalisco,Médico,0
42.96049967399033,Jalisco,Jalisco,Policía,1
52.79228230788619,Sinaloa,Sinaloa,Policía,0
53.357527317079246,Sinaloa,Jalisco,Médico,0
53.97679898390478,Sinaloa,Sinaloa,Profesor,0
34.75410796578406,Jalisco,Sinaloa,Médico,1
52.71443105291421,Sinaloa,CDMX,Policía,0
46.963303790993095,Jalisco,Sinaloa,Policía,1
53.923527358317344,Sinaloa,Sinaloa,Médico,0
56.231008059901065,Sinaloa,Jalisco,Médico,0
52.19924104702906,Jalisco,Sinaloa,Policía,0
54.74601473335338,Jalisco,Jalisco,Policía,0
53.5471921263445,Jalisco,Jalisco,Médico,1
36.72085152202133,Jalisco,Sinaloa,Médico,1
47.14775974283853,Jalisco,Sinaloa,Policía,1
33.84004158109312,Jalisco,Jalisco,Médico,1
44.80765172358785,Jalisco,CDMX,Médico,1
51.19346171432062,Jalisco,Jalisco,Médico,0
50.956162463528116,Jalisco,Jalisco,Policía,0
55.20787447891699,Jalisco,Jalisco,Policía,0
38.866457656815236,Jalisco,Jalisco,Médico,1
52.990069707488345,Jalisco,Jalisco,Médico,1
54.547754700566074,Jalisco,Jalisco,Policía,0
55.209530805545924,Sinaloa,Jalisco,Médico,1
50.63928594810891,Sinaloa,Sinaloa,Médico,0
54.54259564257685,Jalisco,Jalisco,Médico,0
54.213634207110054,Sinaloa,Jalisco,Médico,0
38.35382900295107,Jalisco,Sinaloa,Médico,1
48.9768646775853,Jalisco,Sinaloa,Policía,1
45.96161092648017,Jalisco,Sinaloa,Médico,1
50.758355202536784,Sinaloa,Jalisco,Chef,0
50.19109803716581,Sinaloa,Sinaloa,Médico,0
50.88348029814205,Jalisco,CDMX,Policía,0
52.398933282542686,Jalisco,Sinaloa,Policía,0
51.727278097266,Jalisco,Jalisco,Policía,1
52.88950129527236,Jalisco,Sinaloa,Policía,0
53.532237551162936,Jalisco,Sinaloa,Médico,1
56.36856165148582,Jalisco,Sinaloa,Médico,1
54.33961494881521,Sinaloa,Jalisco,Médico,0
52.096381854073485,Jalisco,Sinaloa,Médico,1
56.61112643051538,Sinaloa,Jalisco,Médico,0
49.87661723570032,Sinaloa,Jalisco,Médico,0
44.32922157765309,Jalisco,Jalisco,Médico,1
55.04561287067221,Sinaloa,Sinaloa,Médico,1
56.194986804246895,Sinaloa,Jalisco,Policía,0
51.3803006189439,Jalisco,Sinaloa,Policía,1
42.74635738488982,Jalisco,Jalisco,Policía,1
54.7447336102353,Jalisco,Sinaloa,Médico,1
52.31998832806609,Jalisco,Sinaloa,Chef,0
51.84434982529163,Jalisco,Jalisco,Médico,0
52.40731123908159,Jalisco,Sinaloa,Médico,1
49.349857505977916,Jalisco,Jalisco,Médico,0
57.97828581938703,Sinaloa,Sinaloa,Policía,0
58.505234847904134,Sinaloa,Jalisco,Policía,0
52.68080059050799,Sinaloa,Sinaloa,Chef,1
52.6358939424969,Jalisco,Jalisco,Médico,1
55.38118256007478,Sinaloa,Sinaloa,Chef,0
55.290884168821854,Jalisco,Sinaloa,Médico,1
41.90504097110505,Jalisco,Sinaloa,Médico,1
56.80171960971347,Sinaloa,Jalisco,Médico,0
51.472187768752036,Sinaloa,Jalisco,Médico,0
47.76671650615339,Jalisco,Sinaloa,Médico,1
36.86800556770176,Jalisco,Sinaloa,Médico,1
57.180156909489085,Sinaloa,Sinaloa,Chef,0
54.82735620830677,Jalisco,Jalisco,Chef,0
52.75622149323922,Sinaloa,Jalisco,Médico,0
56.34857084497809,Jalisco,Sinaloa,Médico,1
52.63871249318015,Jalisco,Sinaloa,Policía,0
47.44800067265155,Jalisco,Sinaloa,Policía,1
54.15311653383859,Sinaloa,Jalisco,Médico,0
48.31113765163339,Jalisco,Jalisco,Policía,1
35.7091351677933,Jalisco,Jalisco,Médico,1
53.76657004105064,Sinaloa,Jalisco,Médico,0
49.771152703914794,Sinaloa,Sinaloa,Policía,0
37.78721540156374,Jalisco,Jalisco,Médico,1
54.76023834590366,Sinaloa,Sinaloa,Médico,1
51.26351743889436,Sinaloa,Jalisco,Médico,0
42.47373332122748,Jalisco,Sinaloa,Policía,1
55.925245907664326,Jalisco,Sinaloa,Policía,1
53.34733621601199,Jalisco,Jalisco,Policía,0
50.72771006760161,Jalisco,Jalisco,Policía,0
56.28934010655176,Sinaloa,Sinaloa,Médico,0
53.64738904681777,Jalisco,Jalisco,Policía,1
52.257498685358776,Sinaloa,Jalisco,Médico,0
57.99073952352122,Jalisco,Sinaloa,Policía,0
54.06973913752457,Sinaloa,Jalisco,Médico,0
51.94969704942118,Jalisco,Jalisco,Policía,0
52.75110293660531,Sinaloa,Jalisco,Médico,0
52.70753572601942,Jalisco,Sinaloa,Médico,1
51.822627084244225,Jalisco,Sinaloa,Médico,1
52.36990191510888,Sinaloa,Sinaloa,Médico,0
58.677043039220564,Jalisco,Jalisco,Médico,1
57.960495456991104,Jalisco,Jalisco,Policía,0
55.703102684519294,Sinaloa,Sinaloa,Médico,0
56.64391197155182,Sinaloa,Sinaloa,Médico,1
49.811071687344935,Jalisco,Jalisco,Médico,0
53.4860555649286,Jalisco,Jalisco,Policía,0
50.33427801055823,Jalisco,Sinaloa,Policía,0
51.056380700525054,Sinaloa,Jalisco,Médico,0
54.38147797625586,Sinaloa,Sinaloa,Médico,0
35.38820000309849,Jalisco,Sinaloa,Médico,1
54.404728561605644,Jalisco,Sinaloa,Policía,0
49.46049148111034,Jalisco,Sinaloa,Policía,0
53.15305154962983,Jalisco,Jalisco,Policía,1
52.965633104237284,Sinaloa,Sinaloa,Médico,0
54.40515160001655,Jalisco,Jalisco,Policía,0
59.493148060373215,Jalisco,Jalisco,Policía,0
49.678799476518144,Jalisco,Jalisco,Policía,0
52.59542820996031,Jalisco,Sinaloa,Policía,1
54.77322275013483,Sinaloa,Jalisco,Médico,0
42.314885497702775,Jalisco,Jalisco,Policía,1
42.963527726131666,Jalisco,Sinaloa,Médico,1
52.27989512577566,Jalisco,Jalisco,Médico,1
48.747384292905124,Jalisco,Jalisco,Policía,1
54.447814065142325,Jalisco,Sinaloa,Policía,0
47.410625376124464,Jalisco,Sinaloa,Policía,1
47.050972226972256,Jalisco,Sinaloa,Policía,1
28.65429553894172,Sinaloa,Jalisco,Médico,1
55.21905035242191,Sinaloa,Sinaloa,Médico,1
43.58837952985474,Jalisco,Sinaloa,Médico,1
55.71900437744144,Jalisco,Jalisco,Médico,1
40.94086561482281,Jalisco,Jalisco,Médico,1
54.02813205807357,Sinaloa,Sinaloa,Policía,0
50.269046393013866,Sinaloa,Sinaloa,Médico,0
52.33164671157242,Jalisco,Sinaloa,Policía,0
54.99176815433899,Jalisco,Sinaloa,Médico,1
52.14300526692867,Jalisco,Sinaloa,Policía,0
52.18476427643919,Jalisco,Sinaloa,Policía,0
51.26763294764567,Sinaloa,Sinaloa,Médico,0
55.821446968152515,Jalisco,Sinaloa,Médico,1
54.42909987486491,Sinaloa,Jalisco,Médico,0
56.1501986114886,Sinaloa,Jalisco,Policía,0
32.24373778392031,Sinaloa,Jalisco,Médico,1
48.79972583351383,Jalisco,Sinaloa,Médico,1
55.56070325862814,Sinaloa,Sinaloa,Médico,0
53.011154973724736,Jalisco,Sinaloa,Policía,0
49.20989721247845,Jalisco,Sinaloa,Médico,1
60.433387443887646,Sinaloa,Jalisco,Médico,0
48.032320360016385,Sinaloa,Jalisco,Médico,0
47.62835952536569,Jalisco,Jalisco,Médico,0
55.73659946041822,Sinaloa,Sinaloa,Médico,1
51.63793189442975,Jalisco,Sinaloa,Médico,1
48.33046588541812,Jalisco,Sinaloa,Policía,1
49.21950994935783,Jalisco,Sinaloa,Policía,1
50.83868267428878,Jalisco,Jalisco,Médico,1
40.036847377141996,Jalisco,Sinaloa,Médico,1
55.32383339328489,Jalisco,Sinaloa,Médico,1
41.778437214149726,Jalisco,Jalisco,Médico,1
35.46421408883489,Jalisco,Jalisco,Profesor,1
39.08992225588865,Jalisco,Sinaloa,Médico,1
35.449613022933,Sinaloa,Jalisco,Médico,1
55.66391140394404,Sinaloa,Sinaloa,Médico,1
42.42727237841069,Jalisco,Jalisco,Médico,1
54.371601596695825,Jalisco,Sinaloa,Médico,0
53.849921284267424,Jalisco,Sinaloa,Policía,0
53.20673606586865,Jalisco,Jalisco,Policía,0
55.087379677846606,Jalisco,Sinaloa,Médico,1
52.10947515748774,Sinaloa,Sinaloa,Médico,0
32.239814227311214,Sinaloa,Jalisco,Médico,1
53.84931787896696,Sinaloa,Sinaloa,Policía,0
36.65411424788719,Jalisco,Jalisco,Médico,1
49.27671697026439,Jalisco,Jalisco,Policía,0
54.93821812537924,Sinaloa,Sinaloa,Médico,1
47.8899854218303,Jalisco,Sinaloa,Policía,1
48.71642527552659,Jalisco,Sinaloa,Policía,1
50.05570267405617,Jalisco,Sinaloa,Policía,0
35.80335310615598,Jalisco,Jalisco,Médico,1
49.050955380090315,Jalisco,Jalisco,Policía,1
56.040905717602264,Jalisco,Sinaloa,Médico,1
53.01911572198819,Jalisco,Sinaloa,Médico,1
35.31854734234824,Jalisco,Sinaloa,Médico,1
50.86383905847608,Sinaloa,Jalisco,Médico,0
54.51590963641832,Jalisco,Sinaloa,Policía,0
54.649795603085344,Sinaloa,Sinaloa,Policía,1
38.44979318761402,Jalisco,Sinaloa,Médico,1
40.64450532839571,Jalisco,Jalisco,Policía,1
56.69639220384384,Sinaloa,Jalisco,Médico,0
58.484594330712646,Sinaloa,Sinaloa,Ingeniero,0
54.48886673244489,Sinaloa,Sinaloa,Médico,0
57.55825756509842,Jalisco,Jalisco,Profesor,1
40.25910679600714,Jalisco,Jalisco,Policía,1
38.844442694768674,Jalisco,Sinaloa,Médico,1
58.28709218487831,Sinaloa,Jalisco,Médico,0
56.77361316586685,Jalisco,Sinaloa,Chef,0
51.37947041288113,Jalisco,Sinaloa,Médico,1
53.23826844519809,Jalisco,Jalisco,Médico,1
41.94854663324968,Jalisco,Sinaloa,Policía,1
35.22238960240426,Jalisco,Sinaloa,Profesor,1
52.622930610000836,Sinaloa,Sinaloa,Médico,0
54.480629064478556,Jalisco,Sinaloa,Médico,1
38.99346363785782,Jalisco,Jalisco,Médico,1
54.85963699387517,Jalisco,Sinaloa,Médico,0
38.76575935495926,Jalisco,Jalisco,Médico,1
53.215774689862734,Jalisco,Sinaloa,Policía,1
49.291141907270415,Sinaloa,Jalisco,Médico,0
39.92465589041795,Jalisco,Sinaloa,Médico,1
52.73011705532311,Sinaloa,Sinaloa,Policía,0
46.457096641223046,Jalisco,Sinaloa,Médico,1
53.55104857540563,Jalisco,Sinaloa,Médico,1
55.066158189590865,Jalisco,Sinaloa,Policía,0
51.67505959952468,Jalisco,Jalisco,Médico,1
49.136084815989285,Sinaloa,Sinaloa,Médico,0
54.67173454442566,Jalisco,Jalisco,Médico,1
50.26638796922125,Sinaloa,Jalisco,Médico,0
52.220994235441054,Sinaloa,Sinaloa,Chef,0
55.22670508286419,Sinaloa,Jalisco,Médico,0
49.3864164210859,Jalisco,Jalisco,Policía,1
49.33307761168339,Jalisco,Sinaloa,Policía,0
56.72898071166223,Jalisco,Sinaloa,Policía,1
52.158959062423634,Jalisco,Sinaloa,Policía,0
41.917646521726354,Jalisco,Jalisco,Médico,1
51.93159931884739,Sinaloa,Jalisco,Médico,0
52.42979244821414,Sinaloa,Jalisco,Médico,0
56.40357012658961,Sinaloa,Jalisco,Policía,0
41.67986638319589,Jalisco,Sinaloa,Médico,0
56.81839043075679,Sinaloa,Jalisco,Policía,0
32.56711089359444,Jalisco,Jalisco,Médico,1
59.453854402321824,Jalisco,Sinaloa,Policía,0
43.94212160300934,Jalisco,Sinaloa,Policía,0
56.32572854303116,Sinaloa,Sinaloa,Médico,1
41.05411925525746,Jalisco,Jalisco,Médico,1
50.69519062830661,Sinaloa,Sinaloa,Chef,0
38.010800665353635,Jalisco,Sinaloa,Médico,1
49.686050726704465,Jalisco,Sinaloa,Policía,1
54.35187455730695,Jalisco,Sinaloa,Médico,1
42.65383395233607,Jalisco,Jalisco,Médico,1
53.65753997296808,Jalisco,Jalisco,Médico,1
57.27183419234511,Jalisco,Sinaloa,Policía,0
53.220186367339096,Sinaloa,Sinaloa,Médico,0
36.43420502412056,Jalisco,Sinaloa,Médico,1
53.61409618837931,Jalisco,Jalisco,Médico,1
39.02561188493482,Jalisco,Sinaloa,Médico,1
53.29032122294992,Jalisco,Sinaloa,Policía,0
54.82839878600494,Jalisco,Jalisco,Chef,0
51.184720243992004,Sinaloa,Sinaloa,Médico,0
48.5270775624464,Jalisco,Jalisco,Médico,0
55.923614194670535,Jalisco,Jalisco,Policía,1
51.27613662209375,Jalisco,Sinaloa,Policía,1
54.63757943207036,Sinaloa,Jalisco,Chef,0
47.046230088527324,Jalisco,Sinaloa,Médico,1
59.0558972223422,Sinaloa,Sinaloa,Médico,0
52.80685958038451,Jalisco,Sinaloa,Médico,1
56.84097403885693,Sinaloa,Sinaloa,Médico,0
45.57094905926209,Jalisco,Sinaloa,Policía,1
22.433546610249905,Sinaloa,Sinaloa,Profesor,1
56.39340018096955,Sinaloa,Sinaloa,Médico,1
49.37002307750264,Jalisco,Sinaloa,Policía,0
37.35576568272164,Jalisco,Sinaloa,Médico,1
48.62268853965454,Jalisco,Sinaloa,Policía,0
51.95038461279315,Sinaloa,Jalisco,Médico,0
49.308805354531955,Jalisco,Sinaloa,Policía,1
53.334816740790366,Sinaloa,Sinaloa,Médico,0
53.47790512992722,Jalisco,Sinaloa,Médico,1
52.24621440397557,Sinaloa,Sinaloa,Médico,0
55.40235223076255,Sinaloa,Sinaloa,Policía,0
53.80415736196607,Jalisco,Sinaloa,Médico,1
50.73233993973911,Sinaloa,Sinaloa,Médico,0
49.9524157942089,Jalisco,Sinaloa,Médico,0
52.37291084946231,Jalisco,Sinaloa,Policía,1
53.20311414839602,Sinaloa,Sinaloa,Médico,0
50.32889576994381,Sinaloa,Sinaloa,Médico,1
49.822111162403765,Jalisco,Sinaloa,Policía,0
41.56695116053291,Jalisco,Sinaloa,Médico,1
54.65300023022541,Sinaloa,Sinaloa,Médico,0
38.561985095662905,Jalisco,Sinaloa,Médico,1
34.48678372555113,Jalisco,Jalisco,Médico,1
48.92089255361513,Jalisco,Jalisco,Médico,0
54.51990109433242,Sinaloa,Sinaloa,Médico,0
43.86147550265669,Jalisco,Jalisco,Policía,1
49.91412951680513,Sinaloa,Jalisco,Médico,0
50.7971270701967,Jalisco,Sinaloa,Policía,1
52.00929837874734,Sinaloa,Jalisco,Médico,0
47.643492409738556,Jalisco,Sinaloa,Médico,0
57.525650597521064,Sinaloa,Sinaloa,Médico,0
52.07902004209448,Jalisco,Sinaloa,Policía,0
40.203426586627856,Jalisco,Jalisco,Médico,1
54.4204834491838,Jalisco,Jalisco,Médico,1
53.465667666653246,Sinaloa,Jalisco,Médico,1
49.99745526148061,Jalisco,Jalisco,Profesor,0
42.40971855644014,Jalisco,Jalisco,Policía,1
47.47590182429748,Jalisco,Jalisco,Chef,0
43.36512908711688,Jalisco,Sinaloa,Médico,1
52.90241005829836,Jalisco,Sinaloa,Médico,1
47.871175628686785,Jalisco,Jalisco,Médico,1
50.59137214462867,Jalisco,Sinaloa,Policía,1
53.3151442739152,Sinaloa,Jalisco,Chef,0
40.18770587625977,Jalisco,Sinaloa,Médico,1
54.61496235833694,Jalisco,Sinaloa,Médico,1
54.16073730604089,Jalisco,Jalisco,Médico,1
55.64857693216892,Jalisco,Jalisco,Policía,0
54.41828996660473,Sinaloa,Sinaloa,Médico,0
53.08483499682339,Jalisco,Sinaloa,Policía,0
28.507950661271796,Sinaloa,Jalisco,Profesor,1
51.58928352749675,Jalisco,Sinaloa,Médico,1
54.53484598928024,Jalisco,Sinaloa,Médico,1
51.7143406748742,Jalisco,Jalisco,Médico,1
46.68233156262963,Jalisco,Sinaloa,Policía,1
39.024737398080475,Jalisco,Jalisco,Policía,1
51.50465966973275,Jalisco,Sinaloa,Policía,0
47.9211965618534,Jalisco,Sinaloa,Policía,1
42.22519223234997,Jalisco,Sinaloa,Policía,1
51.03590013978422,Jalisco,Sinaloa,Médico,1
52.82899954592857,Jalisco,Jalisco,Médico,1
41.06749213090801,Jalisco,Sinaloa,Médico,1
52.11657910530039,Sinaloa,Sinaloa,Policía,1
52.941491385446504,Sinaloa,Jalisco,Médico,0
55.20234731438579,Sinaloa,Jalisco,Médico,1
51.74793722393946,Sinaloa,Sinaloa,Médico,0
54.82861930998973,Jalisco,Jalisco,Médico,0
52.22356136776121,Jalisco,Jalisco,Policía,0
32.33578525124838,Jalisco,Jalisco,Médico,1
53.02668915886705,Sinaloa,Sinaloa,Policía,0
55.11901119640707,Sinaloa,Jalisco,Profesor,0
45.695568174948505,Jalisco,Jalisco,Policía,1
58.4976469691253,Jalisco,Sinaloa,Policía,0
53.97393393214717,Sinaloa,Sinaloa,Policía,0
37.40231120974567,Jalisco,Sinaloa,Médico,1
50.265493356375046,Jalisco,Sinaloa,Médico,0
42.40882781467995,Jalisco,Sinaloa,Policía,1
54.84930284017695,Jalisco,Sinaloa,Policía,0
50.64784277023582,Jalisco,Sinaloa,Profesor,0
52.80867661193383,Sinaloa,Jalisco,Médico,0
48.790801030950796,Jalisco,Sinaloa,Policía,0
51.03270150591117,Sinaloa,Sinaloa,Médico,0
39.083075757925656,Jalisco,Jalisco,Médico,1
44.38006465805529,Jalisco,CDMX,Médico,0
47.53299961867541,Jalisco,Jalisco,Policía,1
58.414864510473244,Jalisco,Sinaloa,Policía,0
54.293449396140915,Jalisco,Jalisco,Médico,1
55.870703402472316,Jalisco,Jalisco,Policía,0
57.95194390740897,Sinaloa,Jalisco,Médico,0
37.86729009802362,Jalisco,Jalisco,Médico,1
55.38436881495636,Sinaloa,Jalisco,Chef,0
41.347370798077044,Jalisco,Sinaloa,Médico,1
52.47253291691608,Sinaloa,Sinaloa,Médico,0
54.6925058501349,Sinaloa,Jalisco,Chef,0
41.57574057650037,Jalisco,Jalisco,Médico,1
56.976453068549354,Jalisco,Jalisco,Policía,0
53.83696448101168,Jalisco,Sinaloa,Policía,0
51.01186851593603,Jalisco,Sinaloa,Profesor,0
58.01450845500491,Sinaloa,Sinaloa,Profesor,0
51.79795416217333,Jalisco,Sinaloa,Médico,1
51.45293773513844,Jalisco,Sinaloa,Policía,0
53.74052907491067,Sinaloa,Jalisco,Médico,0
51.019638020058345,Jalisco,Sinaloa,Policía,0
55.724645895758954,Sinaloa,Sinaloa,Médico,1
53.46369135789184,Sinaloa,Sinaloa,Médico,1
37.43157573351765,Jalisco,Jalisco,Médico,1
53.117627512711266,Jalisco,Sinaloa,Médico,1
54.55570889445088,Jalisco,Sinaloa,Médico,1
53.7342317946702,Jalisco,Sinaloa,Profesor,1
52.26004949546405,Jalisco,Sinaloa,Policía,0
43.085168048863935,Jalisco,Sinaloa,Policía,1
50.311055849000475,Jalisco,Sinaloa,Profesor,0
52.574038119202505,Jalisco,Jalisco,Policía,0
53.07977373376302,Jalisco,Jalisco,Policía,0
49.64536834483543,Jalisco,Sinaloa,Policía,1
36.60634453172156,Jalisco,Jalisco,Médico,1
53.08100574017698,Sinaloa,Jalisco,Médico,0
38.82513961603455,Jalisco,Sinaloa,Médico,1
54.13375588075037,Sinaloa,Jalisco,Chef,0
56.393267457987896,Sinaloa,Sinaloa,Médico,0
57.83396648737458,Sinaloa,Jalisco,Policía,0
51.70768847655673,Sinaloa,Sinaloa,Médico,0
51.052053678484555,Jalisco,Sinaloa,Policía,0
55.72664014197193,Jalisco,Jalisco,Médico,0
53.13887885139696,Jalisco,Sinaloa,Médico,1
50.04694337658065,Jalisco,Sinaloa,Médico,0
51.748712325021735,Sinaloa,Jalisco,Policía,0
54.11958395273335,Sinaloa,Sinaloa,Chef,0
46.5409706208793,Jalisco,Sinaloa,Policía,1
54.24093282020468,Jalisco,Sinaloa,Policía,0
37.641839591838846,Jalisco,Jalisco,Médico,1
50.8990294208432,Jalisco,Sinaloa,Policía,0
51.3791584348038,Jalisco,Jalisco,Médico,1
40.999873097136955,Jalisco,Sinaloa,Policía,1
55.09978115951176,Jalisco,Sinaloa,Policía,0
30.678812889170334,Jalisco,Sinaloa,Médico,1
48.168315563447344,Sinaloa,Jalisco,Médico,0
52.376907676952776,Jalisco,Sinaloa,Policía,0
58.40492639419432,Sinaloa,Sinaloa,Médico,0
51.903071018752684,Jalisco,Jalisco,Policía,1
59.45523310888691,Sinaloa,Jalisco,Médico,0
53.028123101045466,Sinaloa,Jalisco,Médico,0
54.26642644877165,Jalisco,Jalisco,Policía,0
50.21891403438011,Jalisco,Sinaloa,Profesor,0
36.46197819486436,Jalisco,Jalisco,Médico,1
55.53431974789141,Jalisco,Jalisco,Policía,0
53.02373338389336,Sinaloa,Jalisco,Policía,1
53.259389270990845,Jalisco,Jalisco,Médico,1
55.25013221407929,Jalisco,Jalisco,Médico,1
52.015214804316514,Sinaloa,Sinaloa,Chef,0
57.96729081360863,Jalisco,Sinaloa,Policía,0
22.087269274568932,Sinaloa,Sinaloa,Profesor,1
32.294267385787975,Jalisco,Sinaloa,Médico,1
51.86965215231739,Jalisco,Sinaloa,Médico,1
58.508863566632954,Sinaloa,Jalisco,Médico,0
50.19788225685158,Jalisco,Sinaloa,Policía,0
33.42088614368005,Jalisco,Sinaloa,Profesor,1
51.31954830233358,Sinaloa,Sinaloa,Médico,0
53.090512444152225,Sinaloa,Jalisco,Policía,0
41.20428280962945,Jalisco,Jalisco,Médico,1
51.02333926056578,Jalisco,Sinaloa,Médico,1
54.47016733130575,Sinaloa,Sinaloa,Médico,0
51.76666214956454,Jalisco,Jalisco,Médico,0
28.932009334167162,Sinaloa,Jalisco,Profesor,1
33.2589271313752,Jalisco,CDMX,Médico,1
34.6047288100865,Jalisco,Jalisco,Médico,1
30.949683419188226,Jalisco,Sinaloa,Médico,1
55.594712115409145,Sinaloa,Jalisco,Médico,1
54.76683765126129,Jalisco,Sinaloa,Policía,0
42.93516296815104,Jalisco,Jalisco,Médico,1
51.80070728148791,Jalisco,Jalisco,Médico,1
55.57723942463263,Sinaloa,Sinaloa,Policía,0
44.544090803883435,Jalisco,Sinaloa,Policía,1
54.998509333179676,Jalisco,Sinaloa,Médico,0
51.17171924628675,Jalisco,Sinaloa,Médico,1
51.57599688112023,Sinaloa,Jalisco,Médico,0
59.39852357867708,Sinaloa,Sinaloa,Policía,0
54.163604750905805,Jalisco,Sinaloa,Médico,1
56.05602612743527,Jalisco,Sinaloa,Policía,0
53.738624720811444,Jalisco,Sinaloa,Policía,0
37.88010353244339,Jalisco,Sinaloa,Médico,1
34.04033498598323,Sinaloa,Sinaloa,Médico,1
52.917469436130204,Jalisco,Sinaloa,Policía,0
38.57546997060121,Jalisco,Sinaloa,Policía,1
